,year,crop_name,county,harvested_acres,production,yield,key_crop_name,price_per_unit,value
12712,2020,PEPPERS BELL ,Monterey ,518,9010,17.39,Peppers,394.01,3550000
12713,2020,PEPPERS BELL ,Riverside ,3870,78300,20.23,Peppers,900.55,70513000
12714,2020,PEPPERS BELL ,San Bernardino ,10,156,15.6,Peppers,1724.36,269000
12715,2020,PEPPERS BELL ,San Joaquin ,520,9700,18.65,Peppers,512.68,4973000
12716,2020,PEPPERS BELL ,Santa Clara ,1260,45400,36.03,Peppers,392.97,17841000
12717,2020,PEPPERS BELL ,Ventura ,1850,99900,54,Peppers,412.06,41165000
12718,2020,PEPPERS BELL , State Totals,10638,298366,28.05,Peppers,725.77,216545000
12719,2020,PEPPERS CHILI HOT ,Riverside ,94,1760,18.72,Peppers,881.25,1551000
12720,2020,PEPPERS CHILI HOT ,Santa Clara ,408,12200,29.9,Peppers,619.02,7552000
12721,2020,PEPPERS CHILI HOT , State Totals,502,13960,27.81,Peppers,652.08,9103000
12722,2020,PERSIMMONS ,Fresno ,1050,10200,9.71,Other Tree Crops,1570.98,16024000
12723,2020,PERSIMMONS ,San Diego ,133,655,4.92,Other Tree Crops,2018.32,1322000
12724,2020,PERSIMMONS ,Santa Clara ,43,133,3.09,Other Tree Crops,1699.25,226000
12725,2020,PERSIMMONS ,Tulare ,1000,4400,4.4,Other Tree Crops,1190,5236000
12726,2020,PERSIMMONS , State Totals,2226,15388,6.91,Other Tree Crops,1482.19,22808000
12727,2020,PISTACHIOS ,Butte ,766,1030,1.34,Pistachios,4216.5,4343000
12728,2020,PISTACHIOS ,Fresno ,123000,176000,1.43,Pistachios,4027,708752000
12729,2020,PISTACHIOS ,Glenn ,2050,1720,0.84,Pistachios,4154.65,7146000
12730,2020,PISTACHIOS ,Kern ,142000,205000,1.44,Pistachios,4607.52,944542000
12731,2020,PISTACHIOS ,Kings ,32900,54000,1.64,Pistachios,3971.24,214447000
12732,2020,PISTACHIOS ,Madera ,47600,68100,1.43,Pistachios,4191.03,285409000
12733,2020,PISTACHIOS ,Merced ,6500,6040,0.93,Pistachios,4323.84,26116000
12734,2020,PISTACHIOS ,San Bernardino ,338,49,0.14,Pistachios,7224.49,354000
12735,2020,PISTACHIOS ,San Joaquin ,598,620,1.04,Pistachios,4200,2604000
12736,2020,PISTACHIOS ,Tulare ,78200,98500,1.26,Pistachios,4510,444235000
12737,2020,PISTACHIOS ,Yolo ,3000,1900,0.63,Pistachios,4510,8569000
12738,2020,PISTACHIOS , State Totals,436952,612959,1.4,Pistachios,4317.61,2646517000
12739,2020,PLUMCOTS & OTHER HYBRID STONE FRUIT,Fresno ,1260,10300,8.17,Other,1622.04,16707000
12740,2020,PLUMCOTS & OTHER HYBRID STONE FRUIT, State Totals,1260,10300,8.17,Other,1622.04,16707000
12741,2020,PLUMS ,Contra Costa ,46,233,5.07,Plums,2751.07,641000
12742,2020,PLUMS ,El Dorado ,52,57,1.1,Plums,3894.74,222000
12743,2020,PLUMS ,Fresno ,10200,83700,8.21,Plums,1890,158193000
12744,2020,PLUMS ,Kings ,1570,14900,9.49,Plums,1487.11,22158000
12745,2020,PLUMS ,Placer ,15,29,1.93,Plums,1720.69,49900
12746,2020,PLUMS ,Tulare ,8140,60800,7.47,Plums,1230,74784000
12747,2020,PLUMS , State Totals,20023,159719,7.98,Plums,1603.11,256047900
12748,2020,PLUMS DRIED ,Butte ,7360,16900,2.3,Plums,1703.55,28790000
12749,2020,PLUMS DRIED ,Colusa ,580,1200,2.07,Plums,1769.17,2123000
12750,2020,PLUMS DRIED ,Fresno ,1350,1830,1.36,Plums,1797.81,3290000
12751,2020,PLUMS DRIED ,Glenn ,3610,7260,2.01,Plums,1775.48,12890000
12752,2020,PLUMS DRIED ,Madera ,900,3040,3.38,Plums,1923.36,5847000
12753,2020,PLUMS DRIED ,Merced ,1360,3110,2.29,Plums,1836.01,5710000
12754,2020,PLUMS DRIED ,Solano ,1690,3640,2.15,Plums,1369.78,4986000
12755,2020,PLUMS DRIED ,Sutter ,12000,13900,1.16,Plums,1705.68,23709000
12756,2020,PLUMS DRIED ,Tehama ,5060,8290,1.64,Plums,1693.97,14043000
12757,2020,PLUMS DRIED ,Tulare ,2710,7700,2.84,Plums,1780,13706000
12758,2020,PLUMS DRIED ,Yolo ,1600,3400,2.13,Plums,1750,5950000
12759,2020,PLUMS DRIED ,Yuba ,7110,12100,1.7,Plums,1867.52,22597000
12760,2020,PLUMS DRIED , State Totals,45330,82370,1.82,Plums,1743.85,143641000
12761,2020,POMEGRANATES ,Fresno ,4420,53700,12.15,Pomegranates,885.01,47525000
12762,2020,POMEGRANATES ,Riverside ,4,30,7.5,Pomegranates,1000,30000
12763,2020,POMEGRANATES ,Tulare ,2550,21300,8.35,Pomegranates,1280,27264000
12764,2020,POMEGRANATES , State Totals,6974,75030,10.76,Pomegranates,997.19,74819000
12765,2020,POTATOES ALL ,Kern ,13200,310000,23.48,Potatoes,364.92,113125000
12766,2020,POTATOES ALL ,Modoc ,3500,83100,23.74,Potatoes,172.9,14368000
12767,2020,POTATOES ALL ,Riverside ,916,15600,17.03,Potatoes,263.27,4107000
12768,2020,POTATOES ALL ,San Joaquin ,5390,134000,24.86,Potatoes,598.54,80205000
12769,2020,POTATOES ALL ,Siskiyou ,3520,80500,22.87,Potatoes,178.7,14385000
12770,2020,POTATOES ALL , State Totals,26526,623200,23.49,Potatoes,362.95,226190000
12771,2020,POTATOES SEED ,Siskiyou ,90,1460,16.22,Potatoes,260.27,380000
12772,2020,POTATOES SEED , State Totals,90,1460,16.22,Potatoes,260.27,380000
12773,2020,POTATOES SWEET ,Merced ,16900,263000,15.56,Potatoes,1026.22,269895000
12774,2020,POTATOES SWEET ,Stanislaus ,1960,35700,18.21,Potatoes,540,19278000
12775,2020,POTATOES SWEET , State Totals,18860,298700,15.84,Potatoes,968.11,289173000
12776,2020,PUMPKINS ,San Bernardino ,127,1570,12.36,Pumpkins,431.21,677000
12777,2020,PUMPKINS ,San Joaquin ,2310,75100,32.51,Pumpkins,424.61,31888000
12778,2020,PUMPKINS ,San Mateo ,160,1090,6.81,Pumpkins,1135.78,1238000
12779,2020,PUMPKINS ,Stanislaus ,678,21100,31.12,Pumpkins,380,8018000
12780,2020,PUMPKINS ,Ventura ,323,4790,14.83,Pumpkins,475.99,2280000
12781,2020,PUMPKINS , State Totals,3598,103650,28.81,Pumpkins,425.48,44101000
12782,2020,QUINCE ,Tulare ,99,218,2.2,Other Tree Crops,1178.9,257000
12783,2020,QUINCE , State Totals,99,218,2.2,Other Tree Crops,1178.9,257000
12784,2020,RADISHES ,Monterey ,195,2020,10.36,Radishes,1050,2121000
12785,2020,RADISHES ,Riverside ,161,4630,28.76,Radishes,358.96,1662000
12786,2020,RADISHES ,San Bernardino ,50,623,12.46,Radishes,651.69,406000
12787,2020,RADISHES ,Ventura ,857,12900,15.05,Radishes,713.18,9200000
12788,2020,RADISHES , State Totals,1263,20173,15.97,Radishes,663.71,13389000
12789,2020,RICE MILLING ,Butte ,96900,426000,4.4,Rice,420.42,179099000
12790,2020,RICE MILLING ,Colusa ,126000,663000,5.26,Rice,431.78,286270000
12791,2020,RICE MILLING ,Glenn ,72500,352000,4.86,Rice,383.14,134866000
12792,2020,RICE MILLING ,Placer ,13100,60100,4.59,Rice,390.18,23450000
12793,2020,RICE MILLING ,Sacramento ,8600,37800,4.4,Rice,394.07,14896000
12794,2020,RICE MILLING ,San Joaquin ,4990,21900,4.39,Rice,400.41,8769000
12795,2020,RICE MILLING ,Sutter ,109000,457000,4.19,Rice,413.32,188889000
12796,2020,RICE MILLING ,Yolo ,37700,157000,4.16,Rice,431,67667000
12797,2020,RICE MILLING ,Yuba ,38200,164000,4.29,Rice,461.14,75627000
12798,2020,RICE MILLING , State Totals,506990,2338800,4.61,Rice,418.82,979533000
12799,2020,RICE SEED ,Butte ,5800,30900,5.33,Rice,419.42,12960000
12800,2020,RICE SEED ,Colusa ,9720,42700,4.39,Rice,399.93,17077000
12801,2020,RICE SEED ,Glenn ,2440,11900,4.88,Rice,458.57,5457000
12802,2020,RICE SEED ,Sutter ,5260,15500,2.95,Rice,400.06,6201000
12803,2020,RICE SEED , State Totals,23220,101000,4.35,Rice,412.82,41695000
12804,2020,RICE WILD ,Modoc ,3260,2600,0.8,Rice,999.23,2598000
12805,2020,RICE WILD ,Shasta ,5500,3740,0.68,Rice,1020.05,3815000
12806,2020,RICE WILD , State Totals,8760,6340,0.72,Rice,1011.51,6413000
12807,2020,RYE SEED ,Siskiyou ,150,225,1.5,Rye,270.22,60800
12808,2020,RYE SEED , State Totals,150,225,1.5,Rye,270.22,60800
12809,2020,RYEGRASS PERENNIAL ALL ,Sacramento ,4690,9850,2.1,Other Crops,116.35,1146000
12810,2020,RYEGRASS PERENNIAL ALL , State Totals,6130,9850,2.1,Other Crops,116.35,2817000
12811,2020,SAFFLOWER ,Colusa ,523,314,0.6,Safflower,414.01,130000
12812,2020,SAFFLOWER ,Sacramento ,2740,2740,1,Safflower,458.76,1257000
12813,2020,SAFFLOWER ,San Joaquin ,2260,3310,1.46,Safflower,469.79,1555000
12814,2020,SAFFLOWER ,Solano ,2840,3300,1.16,Safflower,449.09,1482000
12815,2020,SAFFLOWER ,Sutter ,1850,1850,1,Safflower,438.92,812000
12816,2020,SAFFLOWER ,Yolo ,5800,6000,1.03,Safflower,453,2718000
12817,2020,SAFFLOWER , State Totals,16013,17514,1.09,Safflower,454.15,7954000
12818,2020,SALAD GREENS MISC,Monterey ,1660,14900,8.98,Greens,1010,15049000
12819,2020,SALAD GREENS MISC,Santa Clara ,659,4090,6.21,Greens,1015.89,4155000
12820,2020,SALAD GREENS MISC,Ventura ,778,7750,9.96,Greens,1346.97,10439000
12821,2020,SALAD GREENS MISC, State Totals,12356,26740,8.63,Greens,1108.56,99801567
12822,2020,SEED ALFALFA ,Fresno ,2010,323,0.16,Alfalfa,7229.1,2335000
12823,2020,SEED ALFALFA ,Imperial ,21000,7900,0.38,Alfalfa,5008.48,39567000
12824,2020,SEED ALFALFA , State Totals,23050,8223,0.36,Alfalfa,5095.71,41948000
12825,2020,SEED BERMUDA GRASS ,Imperial ,10700,4430,0.41,Sod/Grass Seed,5593.45,24779000
12826,2020,SEED BERMUDA GRASS , State Totals,10700,4430,0.41,Sod/Grass Seed,5593.45,24779000
12827,2020,SILAGE ,Fresno ,10700,187000,17.48,Other Hay/Non Alfalfa,39,7293000
12828,2020,SILAGE ,Glenn ,6160,61600,10,Other Hay/Non Alfalfa,35.02,2157000
12829,2020,SILAGE ,Kings ,56500,986000,17.45,Other Hay/Non Alfalfa,38.62,38080000
12830,2020,SILAGE ,Madera ,23200,371000,15.99,Other Hay/Non Alfalfa,42.7,15842000
12831,2020,SILAGE ,Marin ,1650,19300,11.7,Other Hay/Non Alfalfa,55.6,1073000
12832,2020,SILAGE ,Merced ,68200,1088000,15.95,Other Hay/Non Alfalfa,29.65,32264000
12833,2020,SILAGE ,Riverside ,5670,49400,8.71,Other Hay/Non Alfalfa,187.98,9286000
12834,2020,SILAGE ,Sacramento ,2850,34200,12,Other Hay/Non Alfalfa,20,684000
12835,2020,SILAGE ,San Joaquin ,84000,882000,10.5,Other Hay/Non Alfalfa,44.65,39380000
12836,2020,SILAGE ,Sonoma ,4750,65200,13.73,Other Hay/Non Alfalfa,34,2217000
12837,2020,SILAGE ,Tulare ,188000,3110000,16.54,Other Hay/Non Alfalfa,45.9,142762000
12838,2020,SILAGE , State Totals,504180,6853700,15.17,Other Hay/Non Alfalfa,42.46,314903000
12839,2020,SORGHUM GRAIN ,Sacramento ,1300,2870,2.21,Sorghum,186.76,536000
12840,2020,SORGHUM GRAIN ,San Joaquin ,900,1900,2.11,Sorghum,176.32,335000
12841,2020,SORGHUM GRAIN , State Totals,2200,4770,2.17,Sorghum,182.6,871000
12842,2020,SORGHUM SILAGE ,Kings ,14800,287000,19.39,Sorghum,38.97,11183000
12843,2020,SORGHUM SILAGE ,Riverside ,184,4200,22.83,Sorghum,75.48,317000
12844,2020,SORGHUM SILAGE ,San Bernardino ,511,9200,18,Sorghum,61.85,569000
12845,2020,SORGHUM SILAGE , State Totals,15495,300400,19.39,Sorghum,40.18,12069000
12846,2020,SPICES AND HERBS ,Riverside ,1150,8410,7.31,Herbs,558.98,4701000
12847,2020,SPICES AND HERBS ,San Bernardino ,142,396,2.79,Herbs,4194.44,1661000
12848,2020,SPICES AND HERBS ,San Diego ,171,1610,9.42,Herbs,6552.8,10550000
12849,2020,SPICES AND HERBS , State Totals,3844,10416,7.12,Herbs,1623.66,44304880
12850,2020,SPINACH FOOD SERVICE ,Monterey ,14600,132000,9.04,Greens,900,118800000
12851,2020,SPINACH FOOD SERVICE , State Totals,14600,132000,9.04,Greens,900,118800000
12852,2020,SPINACH FRESH MARKET ,Monterey ,1810,15400,8.51,Greens,1460,22484000
12853,2020,SPINACH FRESH MARKET , State Totals,1810,15400,8.51,Greens,1460,22484000
12854,2020,SPINACH UNSPECIFIED ,Imperial ,7030,28900,4.11,Greens,1612.49,46601000
12855,2020,SPINACH UNSPECIFIED ,Riverside ,1460,22400,15.34,Greens,681.03,15255000
12856,2020,SPINACH UNSPECIFIED ,Santa Barbara ,1380,6860,4.97,Greens,1148.4,7878000
12857,2020,SPINACH UNSPECIFIED ,Santa Clara ,966,8310,8.6,Greens,1494.58,12420000
12858,2020,SPINACH UNSPECIFIED ,Ventura ,1480,12800,8.65,Greens,1248.98,15987000
12859,2020,SPINACH UNSPECIFIED , State Totals,17266,79270,6.44,Greens,1238.06,132558000
12860,2020,SQUASH ,Fresno ,1050,13600,12.95,Squash,885,12036000
12861,2020,SQUASH ,Monterey ,133,1380,10.38,Squash,613.04,846000
12862,2020,SQUASH ,Riverside ,332,2760,8.31,Squash,678.99,1874000
12863,2020,SQUASH ,San Bernardino ,61,196,3.21,Squash,2158.16,423000
12864,2020,SQUASH ,San Diego ,380,3430,9.03,Squash,1465.89,5028000
12865,2020,SQUASH ,San Joaquin ,1400,12900,9.21,Squash,720.54,9295000
12866,2020,SQUASH ,Santa Clara ,242,3440,14.21,Squash,470.64,1619000
12867,2020,SQUASH , State Totals,4988,37706,10.48,Squash,825.36,42962000
12868,2020,SUGAR BEETS ,Imperial ,24000,1181000,49.21,Sugarbeets,55.56,65620000
12869,2020,SUGAR BEETS , State Totals,24000,1181000,49.21,Sugarbeets,55.56,65620000
12870,2020,SUNFLOWER SEED PLANTING ,Colusa ,6250,4890,0.78,Sunflower,2873.42,14051000
12871,2020,SUNFLOWER SEED PLANTING ,Glenn ,4160,2070,0.5,Sunflower,2414.98,4999000
12872,2020,SUNFLOWER SEED PLANTING ,Solano ,6610,5290,0.8,Sunflower,1981.47,10482000
12873,2020,SUNFLOWER SEED PLANTING ,Sutter ,8240,5220,0.63,Sunflower,2558.62,13356000
12874,2020,SUNFLOWER SEED PLANTING , State Totals,47360,17470,0.69,Sunflower,2454.95,76310000
12875,2020,SWISS CHARD ,Monterey ,991,6690,6.75,Greens,1440.06,9634000
12876,2020,SWISS CHARD , State Totals,991,6690,6.75,Greens,1440.06,9634000
12877,2020,TANGELOS ,Imperial ,842,3580,4.25,Citrus,524.02,1876000
12878,2020,TANGELOS ,Riverside ,140,1150,8.21,Citrus,920.87,1059000
12879,2020,TANGELOS ,San Bernardino ,5,110,22,Citrus,2527.27,278000
12880,2020,TANGELOS , State Totals,987,4840,4.9,Citrus,663.84,3213000
12881,2020,TANGERINES & MANDARINS ,Fresno ,24100,351000,14.56,Citrus,748,262548000
12882,2020,TANGERINES & MANDARINS ,Imperial ,737,4770,6.47,Citrus,663.52,3165000
12883,2020,TANGERINES & MANDARINS ,Kern ,26800,374000,13.96,Citrus,1793.69,670841000
12884,2020,TANGERINES & MANDARINS ,Placer ,286,1570,5.49,Citrus,2614.01,4104000
12885,2020,TANGERINES & MANDARINS ,Riverside ,1620,14400,8.89,Citrus,1481.6,21335000
12886,2020,TANGERINES & MANDARINS ,San Diego ,764,9320,12.2,Citrus,1120.71,10445000
12887,2020,TANGERINES & MANDARINS ,Tulare ,30500,418000,13.7,Citrus,962,402116000
12888,2020,TANGERINES & MANDARINS ,Ventura ,1610,15700,9.75,Citrus,1398.28,21953000
12889,2020,TANGERINES & MANDARINS , State Totals,86417,1188760,13.76,Citrus,1174.76,1396507000
12890,2020,TOMATOES FRESH MARKET ,Fresno ,5020,67400,13.43,Tomatoes,1232,83037000
12891,2020,TOMATOES FRESH MARKET ,Madera ,500,10500,21,Tomatoes,463.05,4862000
12892,2020,TOMATOES FRESH MARKET ,Merced ,5230,87000,16.63,Tomatoes,636.59,55383000
12893,2020,TOMATOES FRESH MARKET ,San Benito ,745,11800,15.84,Tomatoes,1296.78,15302000
12894,2020,TOMATOES FRESH MARKET ,San Joaquin ,320,11600,36.25,Tomatoes,563.02,6531000
12895,2020,TOMATOES FRESH MARKET ,Santa Clara ,951,10300,10.83,Tomatoes,720,7416000
12896,2020,TOMATOES FRESH MARKET , State Totals,12766,198600,15.56,Tomatoes,868.74,172531000
12897,2020,TOMATOES PROCESSING ,Colusa ,12700,650000,51.18,Tomatoes,77.04,50078000
12898,2020,TOMATOES PROCESSING ,Fresno ,72400,3801000,52.5,Tomatoes,75,285075000
12899,2020,TOMATOES PROCESSING ,Glenn ,1720,74100,43.08,Tomatoes,78,5780000
12900,2020,TOMATOES PROCESSING ,Kern ,6880,399000,57.99,Tomatoes,78.44,31298000
12901,2020,TOMATOES PROCESSING ,Kings ,29600,1593000,53.82,Tomatoes,79.18,126133000
12902,2020,TOMATOES PROCESSING ,Madera ,3400,178000,52.35,Tomatoes,76.02,13532000
12903,2020,TOMATOES PROCESSING ,Merced ,24600,1146000,46.59,Tomatoes,78.25,89673000
12904,2020,TOMATOES PROCESSING ,Sacramento ,2110,59000,27.96,Tomatoes,113.85,6717000
12905,2020,TOMATOES PROCESSING ,San Joaquin ,15200,674000,44.34,Tomatoes,81.51,54941000
12906,2020,TOMATOES PROCESSING ,Santa Clara ,680,38600,56.76,Tomatoes,79.04,3051000
12907,2020,TOMATOES PROCESSING ,Solano ,9650,491000,50.88,Tomatoes,77.55,38078000
12908,2020,TOMATOES PROCESSING ,Sutter ,12600,648000,51.43,Tomatoes,77.98,50528000
12909,2020,TOMATOES PROCESSING ,Yolo ,30700,1655000,53.91,Tomatoes,77,127435000
12910,2020,TOMATOES PROCESSING , State Totals,222240,11406700,51.33,Tomatoes,77.35,882319000
12911,2020,TOMATOES UNSPECIFIED ,Contra Costa ,2810,179000,63.7,Tomatoes,78.16,13990000
12912,2020,TOMATOES UNSPECIFIED ,Orange ,11,39,3.55,Tomatoes,1205.13,47000
12913,2020,TOMATOES UNSPECIFIED ,Riverside ,314,7220,22.99,Tomatoes,439.34,3172000
12914,2020,TOMATOES UNSPECIFIED ,San Bernardino ,16,171,10.69,Tomatoes,1789.47,306000
12915,2020,TOMATOES UNSPECIFIED ,Ventura ,376,23700,63.03,Tomatoes,2294.81,54387000
12916,2020,TOMATOES UNSPECIFIED , State Totals,12477,210130,59.58,Tomatoes,342.18,109893000
12917,2020,TRITICALE ,Kings ,3210,12100,3.77,Triticale,235.7,2852000
12918,2020,TRITICALE ,Sacramento ,3040,8210,2.7,Triticale,166.87,1370000
12919,2020,TRITICALE ,Solano ,6810,14900,2.19,Triticale,163.69,2439000
12920,2020,TRITICALE , State Totals,13060,35210,2.7,Triticale,189.18,6661000
12921,2020,VEGETABLES ASIAN,Fresno ,1420,22100,15.56,Misc Vegs & Fruits,1601,35382000
12922,2020,VEGETABLES ASIAN,Riverside ,1810,21700,11.99,Misc Vegs & Fruits,521.52,11317000
12923,2020,VEGETABLES ASIAN,Santa Clara ,774,13000,16.8,Misc Vegs & Fruits,733.15,9531000
12924,2020,VEGETABLES ASIAN,Ventura ,460,9990,21.72,Misc Vegs & Fruits,1814.31,18125000
12925,2020,VEGETABLES ASIAN, State Totals,7868,66790,14.96,Misc Vegs & Fruits,1113.27,105405907
12926,2020,WALNUTS ENGLISH ,Amador ,212,212,1,Walnuts,1599.06,339000
12927,2020,WALNUTS ENGLISH ,Butte ,53300,107000,2.01,Walnuts,1196.52,128028000
12928,2020,WALNUTS ENGLISH ,Colusa ,23900,60900,2.55,Walnuts,1290.2,78573000
12929,2020,WALNUTS ENGLISH ,Contra Costa ,528,1080,2.05,Walnuts,1286.11,1389000
12930,2020,WALNUTS ENGLISH ,El Dorado ,126,82,0.65,Walnuts,3231.71,265000
12931,2020,WALNUTS ENGLISH ,Fresno ,10800,19900,1.84,Walnuts,1337.99,26626000
12932,2020,WALNUTS ENGLISH ,Glenn ,39700,103000,2.59,Walnuts,1009.83,104013000
12933,2020,WALNUTS ENGLISH ,Kern ,990,1320,1.33,Walnuts,1216.67,1606000
12934,2020,WALNUTS ENGLISH ,Kings ,18200,39200,2.15,Walnuts,1301.2,51007000
12935,2020,WALNUTS ENGLISH ,Lake ,3500,1160,0.33,Walnuts,903.45,1048000
12936,2020,WALNUTS ENGLISH ,Madera ,2800,4620,1.65,Walnuts,1685.93,7789000
12937,2020,WALNUTS ENGLISH ,Merced ,6730,11800,1.75,Walnuts,1454.66,17165000
12938,2020,WALNUTS ENGLISH ,Placer ,3480,7000,2.01,Walnuts,1879.14,13154000
12939,2020,WALNUTS ENGLISH ,Sacramento ,1270,2410,1.9,Walnuts,1680.08,4049000
12940,2020,WALNUTS ENGLISH ,San Benito ,1360,610,0.45,Walnuts,1421.31,867000
12941,2020,WALNUTS ENGLISH ,San Joaquin ,75100,156000,2.08,Walnuts,1422.6,221926000
12942,2020,WALNUTS ENGLISH ,San Luis Obispo ,1460,689,0.47,Walnuts,1449.93,999000
12943,2020,WALNUTS ENGLISH ,Santa Clara ,288,346,1.2,Walnuts,1523.12,527000
12944,2020,WALNUTS ENGLISH ,Shasta ,1400,1960,1.4,Walnuts,1340.82,2628000
12945,2020,WALNUTS ENGLISH ,Solano ,10700,19600,1.83,Walnuts,1148.93,22519000
12946,2020,WALNUTS ENGLISH ,Stanislaus ,37900,73600,1.94,Walnuts,1400,103040000
12947,2020,WALNUTS ENGLISH ,Sutter ,37200,62500,1.68,Walnuts,1207.17,75448000
12948,2020,WALNUTS ENGLISH ,Tehama ,27800,58800,2.12,Walnuts,1231.19,72394000
12949,2020,WALNUTS ENGLISH ,Tulare ,42000,86100,2.05,Walnuts,1300,111930000
12950,2020,WALNUTS ENGLISH ,Yolo ,14600,19000,1.3,Walnuts,1450,27550000
12951,2020,WALNUTS ENGLISH ,Yuba ,16800,33600,2,Walnuts,1118.39,37578000
12952,2020,WALNUTS ENGLISH , State Totals,432144,872489,2.02,Walnuts,1275.04,1112457000
12953,2020,WHEAT ALL ,Colusa ,5500,15800,2.87,Durum Wheat,185.44,2930000
12954,2020,WHEAT ALL ,Contra Costa ,2270,4240,1.87,Durum Wheat,165.8,703000
12955,2020,WHEAT ALL ,Fresno ,29800,74200,2.49,Durum Wheat,216.99,16101000
12956,2020,WHEAT ALL ,Glenn ,5860,18700,3.19,Durum Wheat,179.79,3362000
12957,2020,WHEAT ALL ,Imperial ,11400,36100,3.17,Durum Wheat,201.05,7258000
12958,2020,WHEAT ALL ,Kern ,17300,53300,3.08,Durum Wheat,223.83,11930000
12959,2020,WHEAT ALL ,Kings ,12900,21500,1.67,Durum Wheat,192.14,4131000
12960,2020,WHEAT ALL ,Madera ,1900,5810,3.06,Durum Wheat,206.2,1198000
12961,2020,WHEAT ALL ,Merced ,8690,24800,2.85,Durum Wheat,224.48,5567000
12962,2020,WHEAT ALL ,Modoc ,5570,19500,3.5,Durum Wheat,173.85,3390000
12963,2020,WHEAT ALL ,Riverside ,23600,43000,1.82,Durum Wheat,192.53,8279000
12964,2020,WHEAT ALL ,Sacramento ,6200,19200,3.1,Durum Wheat,208.13,3996000
12965,2020,WHEAT ALL ,San Joaquin ,17500,42200,2.41,Durum Wheat,182.8,7714000
12966,2020,WHEAT ALL ,Siskiyou ,18000,59800,3.32,Durum Wheat,220.22,13169000
12967,2020,WHEAT ALL ,Solano ,10100,28700,2.84,Durum Wheat,158.99,4563000
12968,2020,WHEAT ALL ,Sutter ,5060,13200,2.61,Durum Wheat,186.36,2460000
12969,2020,WHEAT ALL ,Tehama ,1840,5860,3.18,Durum Wheat,179.52,1052000
12970,2020,WHEAT ALL ,Tulare ,15800,38700,2.45,Durum Wheat,208.01,8050000
12971,2020,WHEAT ALL ,Yolo ,21400,63000,2.94,Durum Wheat,195,12285000
12972,2020,WHEAT ALL , State Totals,220690,587610,2.66,Durum Wheat,201.05,118138000
12973,2020,WHEAT SEED ,Colusa ,183,458,2.5,Winter Wheat,259.83,119000
12974,2020,WHEAT SEED ,Siskiyou ,250,813,3.25,Winter Wheat,280.44,228000
12975,2020,WHEAT SEED , State Totals,433,1271,2.94,Winter Wheat,273.01,347000
12976,2021,"Alfalfa, Hay",Alameda,95.0,570.0,6.0,Alfalfa,219.3,125000.0
12977,2021,"Alfalfa, Hay",Amador,855.0,5130.0,6.0,Alfalfa,309.94,1590000.0
12978,2021,"Alfalfa, Hay",Butte,507.0,2280.0,4.5,Alfalfa,235.09,536000.0
12979,2021,"Alfalfa, Hay",Colusa,7770.0,47500.0,6.11,Alfalfa,237.9,11300000.0
12980,2021,"Alfalfa, Hay",Contra Costa,1730.0,7600.0,4.39,Alfalfa,203.82,1549000.0
12981,2021,"Alfalfa, Hay",Fresno,26000.0,234000.0,9.0,Alfalfa,242.0,56628000.0
12982,2021,"Alfalfa, Hay",Glenn,7750.0,55200.0,7.12,Alfalfa,229.85,12688000.0
12983,2021,"Alfalfa, Hay",Imperial,151000.0,1234000.0,8.17,Alfalfa,203.96,251683000.0
12984,2021,"Alfalfa, Hay",Kern,53900.0,394000.0,7.31,Alfalfa,227.42,89602000.0
12985,2021,"Alfalfa, Hay",Kings,22400.0,185000.0,8.26,Alfalfa,248.62,45995000.0
12986,2021,"Alfalfa, Hay",Merced,44400.0,283000.0,6.37,Alfalfa,241.92,68462000.0
12987,2021,"Alfalfa, Hay",Modoc,39900.0,233000.0,5.84,Alfalfa,246.2,57364000.0
12988,2021,"Alfalfa, Hay",Monterey,730.0,1820.0,2.49,Alfalfa,213.74,389000.0
12989,2021,"Alfalfa, Hay",Plumas,5480.0,17500.0,3.19,Alfalfa,229.94,4024000.0
12990,2021,"Alfalfa, Hay",Riverside,52300.0,418000.0,7.99,Alfalfa,180.17,75312000.0
12991,2021,"Alfalfa, Hay",Sacramento,13200.0,79100.0,5.99,Alfalfa,227.91,18028000.0
12992,2021,"Alfalfa, Hay",San Bernardino,4210.0,30400.0,7.22,Alfalfa,215.2,6542000.0
12993,2021,"Alfalfa, Hay",San Joaquin,41100.0,263000.0,6.4,Alfalfa,238.2,62646000.0
12994,2021,"Alfalfa, Hay",San Luis Obispo,1420.0,7460.0,5.25,Alfalfa,250.94,1872000.0
12995,2021,"Alfalfa, Hay",Shasta,2400.0,13200.0,5.5,Alfalfa,236.97,3128000.0
12996,2021,"Alfalfa, Hay",Sierra,3220.0,8700.0,2.7,Alfalfa,230.0,2001000.0
12997,2021,"Alfalfa, Hay",Siskiyou,35000.0,219000.0,6.26,Alfalfa,208.73,45712000.0
12998,2021,"Alfalfa, Hay",Solano,23200.0,128000.0,5.52,Alfalfa,223.48,28606000.0
12999,2021,"Alfalfa, Hay",Stanislaus,13400.0,95000.0,7.09,Alfalfa,235.29,22353000.0
13000,2021,"Alfalfa, Hay",Sutter,3690.0,21200.0,5.74,Alfalfa,251.79,5338000.0
13001,2021,"Alfalfa, Hay",Tehama,1250.0,7440.0,5.95,Alfalfa,229.03,1704000.0
13002,2021,"Alfalfa, Hay",Tulare,34800.0,343000.0,9.86,Alfalfa,241.0,82663000.0
